10049084	MKS/美克斯	2953382.13 
10966961	BIELMEIER	2933860.00 
10224946	tomefon/斐纳	2931568.00 
10159584	沃牧	2925377.40 
10829527	Mr.younger/优戈	2913316.20 
10637372	爱拓	2891928.00 
10660465	素士	2889943.36 
10582255	Soler/舒乐	2848673.46 
10666569	ASHMORE/艾诗摩尔	2834273.60 
10624480	Qisheng/奇声	2817896.68 
10270036	科荣	2810649.10 
12656591	太阳球	2806865.00 
11000257	JOVS	2769373.17 
10537907	SMATE/须眉	2756027.22 
10329440	凌利	2746761.14 
10943801	Nuotai/诺泰	2703726.94 
10977759	苏的	2696945.97 
10623705	YADU/亚都	2672229.55 
10345171	Detlone/迪泰隆	2662948.32 
11004960	爱优达	2661336.00 
10624031	Delonghi/德龙	2641232.83 
10079050	morfun/魔凡	2629253.10 
10920627	MURENKING/牧人王	2616233.20 
10940506	东果/DUVOG	2611061.00 
10928520	breo/倍轻松	2610618.66 
10412553	维奥仕	2602374.22 
10790470	洁霸	2589126.92 
10671944	安之星	2581688.99 
12660905	silencare/无言	2577006.19 
10497695	PapaGo	2565867.24 
10715343	Remax/睿量	2557031.44 
11031651	麦滋（MZeat）	2544846.00 
10552865	英得力	2543295.50 
10646246	Amos/亚摩斯	2518240.00 
10585095	凯丰	2511573.17 
12655475	爱登（edon）	2488994.07 
10709004	nathome/北欧欧慕	2458898.98 
10079126	福派	2458393.57 
10002884	SKYWOLF/斯凯沃夫	2433219.00 
10633000	FUJIIRYOKI/富士	2412262.00 
10719931	rewell/日威	2398919.41 
10043453	CMTM	2372611.79 
10963564	Jeeback/脊安适	2357097.00 
10578775	Sanyo/三洋	2339857.35 
10850776	九殿	2325335.11 
10479859	双立人	2314252.00 
10003007	SAKURA/樱花	2310507.54 
11005716	共田	2298878.17 
10299142	BE TOLERANT TO DIVERSITY/纳百川	2275614.50 
10938568	min su/民塑	2221571.40 
10629125	康雅顺	2220674.77 
10059895	于果	2211239.12 
10996728	珍贡	2207306.30 
10870677	FEST	2182852.00 
10202939	傲海	2164689.83 
10705817	英衡	2150000.00 
10234675	K·KOU/吉谷	2144275.60 
10776043	Fasato/凡萨帝	2140951.80 
10396944	playbear/小玩熊	2130828.03 
11005186	臻米	2127972.78 
10779045	金杞	2124950.85 
10724467	东信	2108878.00 
10346109	SORGE/秀竹	2106240.84 
10335407	Enssu/樱舒	2082239.80 
10941997	优科斯/UKS	2081809.16 
10867123	快乐一叮	2078451.30 
10049853	康铭	2075624.53 
10701212	Kemei	2073789.49 
10583597	DOROSIN/多乐信	2054872.10 
10651219	EARISE/雅兰仕	2029927.38 
10937513	Dream-maker/造梦者	2004272.80 
10135522	奥然	1963341.51 
10276644	德颐	1956814.00 
10726601	幸福	1956402.79 
10865349	Proscenic/浦桑尼克	1954785.87 
10049055	爱宁	1931802.08 
10942795	卡西道夫	1930350.28 
10957136	ACANTHASTER/阿卡斯特	1922298.00 
10896625	Dr.Arrivo	1920346.95 
10617821	Edos/爱动	1918445.00 
10983978	My Queen	1908271.80 
10391883	KARCHER/卡赫	1897612.30 
10824278	智米	1862355.31 
10697300	日彩	1859603.48 
10484622	川井	1855769.00 
10932039	大德	1851207.90 
10510795	SEKE/西可	1848588.20 
10121934	CUCKOO/福库	1845823.67 
10161621	TORRAS/图拉斯	1844971.29 
10265695	CODOS/科德士	1841460.62 
10580107	SALAV/贝尔莱德	1839586.51 
10943322	TINECO/添可	1812168.80 
10053412	金熊	1802603.42 
10867183	戴生	1797761.00 
10120716	翱航	1795738.29 
10993535	Me Smooth	1783343.64 
10839802	Vatti/华帝	1778069.25 
10800154	诺美丝	1747737.92 
10495217	恩隆	1743002.00 
10797245	海尔施特劳斯	1739280.50 
10424925	GONNIE/康丽	1675402.51 
10777925	Grelide/格来德	1666340.54 
10496900	GOODSKY	1621031.00 
10988294	magitech/美技	1604911.00 
99714405	库思特	1599314.72 
10436910	希楠	1596369.03 
10919914	鱼跃	1578630.02 
10938469	Lingboshi/菱博士	1572415.00 
10931765	ASPPUER/欧索普尔	1556084.40 
12653591	帝尔浦	1536299.00 
10937466	Beves	1513601.26 
99714428	IROBOT/艾罗伯特	1508708.77 
10970790	柯洛斯	1503822.78 
10737847	卓晨	1493774.50 
10942920	嘉泊仕/CAPOSI	1490550.00 
10480591	明凯	1464241.30 
12660134	千臣	1433464.78 
10586564	smoothskin/慕金	1413463.85 
10289750	金利诺	1410412.42 
10409611	MAKE JOY	1403804.10 
10278633	JESE/洁氏	1399000.00 
12654744	shidrey/西德瑞	1393086.32 
12659461	GKII	1390671.00 
10573950	MSQ/美思奇	1361526.67 
10925649	Jemer/健尔马	1361392.23 
11000648	YIDPU/亿德浦	1356661.20 
12659889	维鹿	1349890.88 
10431321	KingRoad/康道	1333109.00 
10611667	简悦	1331540.21 
10147774	晋腾	1326413.99 
10929656	美益炖	1322363.27 
10481660	FMART/福·玛·特	1321902.03 
10514093	ROTA/润唐	1314080.40 
10339024	韩玛	1313801.00 
10344864	Ocaliss/奥卡丽斯	1311103.60 
10340795	洛明达	1297394.98 
10235657	山谷	1288710.00 
10943422	USMILE	1279157.80 
10780518	kungchung/公众	1273915.12 
10125245	利力	1267130.15 
10432901	艾伊特	1253628.82 
10774248	万宝	1251278.79 
10716098	冬芒	1248023.95 
10068780	益多	1232721.27 
10126485	御明	1231108.64 
11031476	标康	1228496.10 
10769856	浩奇	1227428.78 
10939817	格库/GRECOOK	1226069.00 
12654857	JazzPuss/杰滋	1220186.40 
10957477	誉一	1190900.60 
