10340795	洛明达	1297394.98
10235657	山谷	1288710.00
10780518	kungchung/公众	1273915.12
10126485	御明	1231108.64
10957477	誉一	1190900.60
10384798	NINTAUS/金正	1189525.00
11020531	YOSHIDASHOU/吉田湘	1152385.60
10482394	ATEX	1066467.00
10211462	LERMA/乐尔玛	1001493.00
10273029	一人曲	986923.60
10688910	ENCHEN/昂臣	962386.03
10970333	BBKON/贝贝康	883166.90
10775135	万卓	850840.00
10432973	FUMANJA/福满家	836800.00
10856392	BESITO/倍喜多	817313.06
12660741	pobor/普宝儿	782957.00
10941257	德尔甫/Derpu	773861.75
10626680	清清	762340.00
12655438	优美莱	695301.40
10502277	鸿益德	655865.00
10943398	JSK/佳仕康	610233.54
10869963	曹二高	409110.00
10053602	SANXINGKEJI	360590.66
10802377	好应心	249124.60
10941301	俊厨	213334.83
10623189	Laica/莱卡	44689.96
12657550	HULLSI/浩诗	796.00
10861794	CHEF MADE/学厨	417.40
